tstamp,amps1,amps2,celsius1,celsius2,celsius3
1711342597.625188,2.0906628483720193,1.6677958358339513,40.22124599011346,52.5494948330432,33.41929187732919
1711342598.628055,2.167639414406116,2.3104533041695694,30.410166747533204,40.926916880752245,22.04162195616861
1711342599.634513,2.176953466197878,2.470789115894819,22.430738646412124,22.90784568821568,36.21354114091693
1711342600.64742,0.5094048569023015,0.1408573693538696,37.89378486811633,22.072086981931207,21.171237347866207
1711342601.651885,1.375346107219996,2.971023154077553,33.362180824396,48.49723640274169,50.641338726949186
1711342602.660226,2.5069857245168636,2.592494240006828,34.64257321503261,24.85374211593644,53.064429610319856
1711342603.6643999,2.333809634159111,2.438205445482126,46.85053201724427,22.21478634139857,26.247287077653866
1711342604.672797,2.721665280916067,0.3728990170731976,40.07751672411389,27.053808683521137,28.278599179237656
1711342605.682045,1.6181539009419041,0.19547143622854735,37.692519202952184,32.84822177005499,33.11186823272963
1711342606.689139,2.67208573863496,2.003792807719047,39.225900499315706,27.06673205373512,37.223929204282555
1711342607.697765,0.4627938984123212,0.0007318307918968703,26.362033256031445,43.36577884947002,28.553065985086953
1711342608.7035809,0.5982884981874463,1.6865488626853393,23.049650018518577,48.023370191067855,25.46652653879482
1711342609.710729,1.014539208707966,0.4387764084570871,21.986340406017327,21.5667752414527,24.939799468799528
1711342610.7153249,2.6027864119921986,2.376675499121629,27.830785167265475,39.850664314272144,24.326750522545005
1711342611.722503,1.0232934981200787,0.039806643371114836,54.46034585235816,21.985132754226836,39.14869787242799
1711342612.734841,1.4549042749112089,1.297407759562185,52.7168010370921,44.723148473767736,36.73094075259881
1711342613.740223,2.5426676629305973,2.2635511915099493,52.71141598560962,24.60208811801036,46.073519402081786
1711342614.748716,0.7762070657671751,0.011120692351491712,27.642946714427737,43.227205958590325,48.218360586065174
1711342615.7573912,0.9684172632925414,0.2530401296257019,48.58959328234067,29.379285458798982,42.60095706760352
1711342616.763032,1.7444511983917161,0.5904187439588013,26.294959071959813,27.542067031107123,39.34858796357961
1711342617.771847,2.4945154155197664,0.7184222359089649,49.27332726015318,42.141667697150226,29.624330885564625
1711342618.775531,1.7462179496734092,1.4086065051622905,46.153267478046644,23.391309257920014,29.746932218358623
1711342619.78157,2.8474695569797746,1.7617789799071577,37.42296918528689,23.9256913347115,30.085827066807727
1711342620.788887,0.6095842621640217,0.08119032766925172,30.417409491082687,47.36506450247839,46.84955335085523
1711342621.793139,0.8423352522784222,0.8075038638205752,31.192264983929434,44.37466517415476,26.064325612511524
1711342622.7985349,0.2583112640210088,1.4105325052516628,41.232688107991706,53.301418800994114,28.46119980332828
1711342623.805883,2.6090507702036914,2.868254603866665,24.15820741290218,28.656996084224627,53.84499641064723
1711342624.8120651,0.03373547408958011,1.8067398642385344,26.84449698202285,26.90406070292536,36.69177649924861
1711342625.8165069,0.8422281103754142,2.529973578919572,35.38384627041876,23.513660053405992,48.787361092447554
1711342626.8195992,1.1444496837842693,0.2367901920386415,21.91279804443275,38.54661157937025,35.36321580083546
1711342627.828882,2.383437076411648,0.5731710145099067,45.0942976921628,35.57535006914634,29.352977250373442
1711342628.83693,2.084115548653749,1.0839653931077255,34.864943252537294,46.964261938306926,29.303101503290712
1711342629.8457978,2.145698984731962,2.259362313656138,45.45324091590775,37.01157293057848,32.80260110621626
1711342630.85484,0.4667041734790609,1.3980558773107394,36.089116592793864,33.98077542198408,29.437275799254394
1711342631.861163,2.7359136631586094,0.056821519408466914,35.39590539222677,34.854524426466284,31.965705638278337
1711342632.8697758,0.7297275612843064,1.5435924449459257,30.993236265381803,54.416641634405195,46.59281243994446
1711342633.872829,2.348178656045101,2.101565894931365,49.98553263090831,28.59968704330292,27.80813230933737
1711342634.8798668,0.7781728702412187,2.5196270580652236,25.88590643614888,26.748479887130546,31.390639889726806
1711342635.886253,0.19122367180802136,2.4635659518301742,21.731173506998665,31.77843413056584,24.84672180012717
1711342636.889772,0.023472530081309673,2.6376125157607038,34.589040073468304,52.52155730978655,30.69419847004199
1711342637.896482,2.1021869541263163,2.9908617381370366,30.194382591513317,48.62924831782957,54.464659317651886
1711342638.90101,0.11560269525514899,2.435467663963615,36.617114774761575,26.883976200360642,26.14242499939307
1711342639.908957,1.2957862397561348,2.2958362532407386,41.001091971478374,53.578966058466925,49.187919852697775
1711342640.9173179,0.14044679203379518,1.8063198749006495,46.628587838666824,45.89920421937282,46.405992037133224
1711342641.925953,1.1385956596871694,2.8815168319222093,33.46678501910877,46.661230877511244,33.68392856944667
1711342642.932441,0.21211781142117359,1.360164688634728,32.31278852012926,23.762113494949986,40.439657699226515
1711342643.941136,1.9584297556658168,0.6019405129474817,40.711602221018,28.055114945313708,43.24466534156127
1711342644.949985,2.9988017367496704,1.2347364139133634,38.57384343799619,44.73947172524621,35.88888811256724
1711342645.957332,2.1532209350512783,1.0444686617374133,46.69016660138618,37.48069101470526,41.1267111416703
1711342646.9660878,0.3348437652591325,1.3134320039603935,25.328194752503034,25.713811705596108,38.436101403187706
1711342647.97507,1.9145527041999646,1.7533532297049144,33.73567040698715,48.29219049933949,50.12574910447346
1711342648.983165,1.0788098458543869,1.6185386971567959,49.1295568294295,52.93188573687433,46.199163943245196
1711342649.987593,2.711450863232598,1.0212821262036018,36.43784803082789,50.42271649447518,29.30575114121653
1711342650.994841,0.887194900047747,1.8214017249584975,47.392089424529246,46.067131528478015,23.17657472538763
1711342651.998226,2.5187302744793367,0.6093369843626196,38.49834230377107,50.74455877036473,29.678178848707503
1711342653.0062342,1.5599077755738886,0.7816385990829494,41.597637539719784,21.054119208251027,22.763758833745694
1711342654.01125,1.451529865245887,0.8485105115624846,35.422394943895114,39.58848776685822,53.13188158118697
1711342655.021003,1.499374524130897,2.3230690250666712,52.689062099570315,24.432227446805378,34.62295809442965
1711342656.0260742,0.01858673083254947,1.1944728308307728,48.41196120161189,30.643411845554695,25.413175758898767
1711342657.0331771,0.973192932615276,0.8723099602421206,43.344437797596576,27.545682664380237,27.98187872328327
1711342658.039413,1.9624555274928188,0.1681656704891764,36.263891561923,46.26928794143571,54.8940069938957
1711342659.0482008,2.559510924435206,1.989809388353423,21.19681951025383,43.39783908496875,33.35038304143361
1711342660.056894,0.23202094848701948,2.0635056767932225,47.08951247983386,32.51566207788453,50.91741645622002
1711342661.065307,0.149141603842041,1.4039889369215792,30.122010873022628,28.733670467585597,24.611950195122922
1711342662.073309,1.6513491412185684,0.7392873793193346,30.199906221717537,24.90356582316071,24.366540238919896
1711342663.082048,2.45109038330026,2.153533880841952,47.21114818731729,37.361732817170704,40.427560831010084
1711342664.09055,1.7675361042255444,0.8895655721460503,44.98617916262508,51.34086290136456,29.038866751345473
1711342665.0974212,0.1086018253038471,2.64213398040389,33.166303216568146,30.336896402596935,26.87993743979656
1711342666.1025229,1.9899131035994784,1.7298595289407879,22.099531091115402,21.174636739312014,33.858778619151
1711342667.1048021,1.1464594560662433,0.2636660095172638,27.621075477484197,47.84361321762181,47.43530104279388
1711342668.10897,0.2975413615136103,2.2943624859660336,28.768418414812636,51.267931778153354,39.73621438260405
1711342669.114361,0.03171364064378335,2.3286846512938153,31.583417436607974,33.23204688782215,32.606610861404874
1711342670.120259,0.4583664881360593,0.5014172973396477,49.55270041122795,30.993328103171592,28.74554469649557
1711342671.1286469,2.259264242900831,1.2851158781430334,22.719217724935913,40.480047998715314,32.05563308858878
1711342672.135756,1.8457133768342096,0.6816940993076924,33.7806006873358,37.548979305038735,30.106815664938388
1711342673.144893,0.6208740465824815,1.3607570458865166,39.59341849097844,34.20132531347383,44.33166403827161
1711342674.1504982,0.12776665780569907,2.603582567926667,28.57684865039724,37.41508081818657,40.81033239039165
1711342675.157642,2.736280314416082,2.623869988272568,48.514167214244566,28.41812604597733,50.29456678792491
1711342676.163937,1.8030150100986073,2.761837003871658,54.7922138039073,53.9249550832794,44.76653447751555
1711342677.170284,2.0802854392209618,2.0881640169400066,47.89456705454815,47.66145039950388,33.29545507657452
1711342678.179053,1.8859360728839814,1.2675485848390693,35.94276336847709,35.39132747803417,31.52056067733539
1711342679.1874702,0.2825759947679687,1.5612584796862738,41.14464614812417,51.463074908532214,25.55842662210877
1711342680.193579,2.350752967759172,0.03647679781148083,24.610281107372046,36.076413430019045,45.2809900202476
1711342681.201886,1.7382981538440818,2.263264623310706,39.56374135179506,28.368620537211136,24.541107925237167
1711342682.210208,0.6921540915776494,2.644547636895078,41.59876632165688,48.236592842499526,51.75406870117529
1711342683.2148511,1.383286166914155,0.3883336608603829,23.943698223649637,54.255050340726115,29.15421179308322
